"speciesID","Estimate"
1,0.0855431130726259
1,5.83056092495005e-05
1,7.09023056623526e-06
1,0.000745440643474297
1,1.35158360107248e-07
1,3.1726668628708e-05
1,-0.0115300128326138
1,-5.22840884411527e-06
1,-0.000466968679395662
1,0.00711659934178283
1,6.23086982076273e-06
1,-7.42452697185066e-09
1,8.72544437895093e-08
1,6.52882717732562e-07
1,1.62106705816611e-07
1,-0.000259327944763543
1,-1.05935555749913e-06
1,5.41101162547068e-06
1,-9.48711326923376e-05
1,-7.3522396699289e-07
1,6.40652676646503e-05
1,-0.000611808573917224
1,-1.11327557389453e-06
1,-1.38747596173566e-07
1,1.94138459910855e-06
1,-8.05734732030679e-08
1,4.64283171108409e-07
1,5.94758241713682e-06
1,-0.000956572038925016
1,3.57869616737148e-06
1,-5.56619510674472e-07
1,1.23115988120146e-05
1,6.17157294578743e-08
1,-5.93282941068833e-06
1,7.18052990452559e-06
1,3.80671198303207e-05
2,0.101408951903592
3,0.00340158239652323
3,-0.000183294067956464
3,3.7477483554052e-05
3,-3.35550062541507e-05
3,4.51770271097494e-07
3,1.60260375772514e-06
3,-2.5461631229675e-05
3,-4.63277311051135e-07
3,-3.21904956492961e-07
3,1.31038390794166e-06
3,-1.28747470296171e-06
3,-2.48791477674648e-08
3,1.57000078366258e-08
3,-4.58648369943001e-09
3,1.71940597312685e-09
4,0.00455581550330799
4,-0.00015076403197853
4,6.67061272351209e-06
5,0.0179243660851999
5,4.18281593196957e-05
5,3.05990341793383e-06
5,4.76386441745339e-05
5,-1.16210411264831e-08
5,1.22370355452021e-06
5,-0.00131236855487882
5,2.82756039254996e-07
5,-2.62936893245539e-05
5,0.000625420308247343
5,-2.37893038822755e-06
5,-1.09369754249294e-08
5,6.38118751912963e-08
5,8.01292234704923e-08
5,1.42095083938572e-07
5,-0.000293947891616075
5,-1.78032386081156e-06
5,7.16162772653572e-07
5,-1.12113162104667e-07
5,1.32005205560255e-08
5,4.1447400231617e-05
5,-0.000155865156771128
5,3.32266540779935e-07
5,-1.49429492866903e-08
5,-6.10766253466564e-06
5,-4.24426050817618e-07
5,1.3130379094747e-07
5,6.60721578075811e-05
5,-0.000105068145056829
5,-3.65096438512052e-07
5,-1.53218163689691e-08
5,2.07265650245403e-07
5,-1.6496533434082e-08
5,1.73462152220279e-07
5,1.21060169499007e-06
5,8.42300194068244e-07
5,2.03588321802334e-07
5,6.94060384872335e-10
5,3.14585060214364e-11
5,-3.69575092472674e-10
5,3.77599164651366e-11
5,-2.50064294806293e-10
5,-2.09064328651048e-09
5,-1.65398414839733e-09
5,3.27780435832031e-12
6,0.0975353173037574
6,-6.6984648776e-05
6,8.09876316909962e-05
6,0.000581679524906954
6,1.82129280412643e-06
6,1.06337910298106e-05
6,-0.0149875116291995
6,-5.86103736211828e-05
6,-0.000262694767365301
6,0.00706464051847243
6,-9.25336173227247e-05
6,-1.42489201911231e-06
6,2.09897606036569e-07
6,-2.01025334175801e-05
6,2.69464243801313e-06
6,0.00153478318190703
6,1.31719640464436e-05
6,7.25678760572628e-06
6,-0.000188392841055758
6,-6.10618740622903e-06
6,0.00116158307083098
6,0.00821364730128376
6,1.91075420804682e-05
6,7.63041529485444e-06
6,-0.000105573578253958
6,-1.02289802698424e-05
6,0.000173486832124242
6,0.00105604264586087
6,0.000255047515066916
6,5.09352697747884e-07
6,2.25049267492251e-07
6,-3.00399283782423e-06
6,-2.78510423076228e-07
6,5.86709903763562e-06
6,3.37468346348812e-05
6,1.09878237402405e-06
7,0.0647849054779534
7,8.54335155735566e-05
7,8.40545902857127e-06
7,0.000357211192510289
7,5.09359964511194e-07
7,1.29605587082653e-05
7,-0.00636815080578389
7,-7.94793494421559e-06
7,-0.000218287055885529
7,0.00386568720391929
7,3.99314128444269e-07
7,-1.88094562668034e-07
7,5.27566336700651e-07
7,-1.108387060005e-05
7,2.9470927264874e-06
7,1.38690864233122e-07
7,2.03838431162918e-09
7,-9.08835912410305e-09
7,1.68273813184929e-07
7,-5.07166951255299e-08
7,9.50853298812068e-10
7,-0.000400627624567918
7,-8.81077688936455e-07
7,1.41251109598631e-07
7,-3.29661962642598e-06
7,-1.2907971928127e-07
7,1.20363418243121e-09
7,3.10972101058648e-06
7,7.3559508898086e-07
7,1.6318834867367e-09
7,-2.84330322446685e-10
7,6.68065593285208e-09
7,2.62853345468041e-10
7,-2.58810398113573e-12
7,-5.7585663386227e-09
7,1.07356753168382e-11
8,0.0536931509819576
8,-0.000991393936657073
8,5.45364473262077e-05
8,-0.00622000033183193
8,1.78408225529646e-05
8,0.00164248973376685
8,-0.000131026833457722
8,4.7538377915945e-08
8,1.594252045934e-05
8,2.8407880940484e-06
8,-0.000107512448311153
8,2.45064475360103e-06
8,4.13991537972182e-06
8,1.50595363925444e-07
8,3.08486433587718e-07
9,0.0295797309571605
9,-0.000140547106461056
9,2.99022586285899e-05
9,0.000509552151588582
9,1.61327110156624e-07
9,1.16916780216823e-05
9,-0.0123622718849428
9,-3.15246753383094e-06
9,-0.000257403482118852
9,0.00605415551886139
9,-4.75443792754772e-05
9,6.34483473429695e-07
9,-4.47533128246946e-07
9,6.41405499143681e-06
9,1.51410377128862e-06
9,-4.72239200997086e-07
9,-1.01001606798604e-07
9,1.51375350356448e-08
9,-1.44951229082824e-07
9,-1.98943044253261e-08
9,2.31959815047514e-09
9,0.000190487320633041
9,1.1364980673984e-05
9,5.97946118023668e-06
9,-0.000125476450102642
9,-3.9215058599523e-06
9,1.01211639979932e-07
9,0.000707336429450098
9,-3.17128585286073e-05
9,5.35173729077778e-07
9,7.33172660696731e-08
9,-2.33414543414618e-06
9,1.4133986079798e-07
9,6.84701224241021e-09
9,-5.30857209071127e-07
9,5.42824852598529e-07
10,0.00955609989162039
10,-0.000240039315359972
10,3.67680134774368e-05
10,-0.00244589603154576
10,3.23849562043779e-07
10,0.000977723178699531
10,-2.73863169914325e-05
10,1.15934485385595e-06
10,-1.66468992875503e-05
10,2.53398294627859e-06
10,0.000257437797273788
10,-6.67257987435589e-05
10,5.44348969386078e-05
10,-4.16354126759831e-06
10,0.0011251406166524
12,0.00320292142946477
12,-0.000123968455188868
12,7.06758667245695e-06
11,0.431752950596064
11,-0.0017658555873216
11,0.000116409526761242
11,-0.0168709368014569
11,8.48231311617824e-05
11,0.00435531640178559
11,-0.0151157969457284
11,3.54535723993971e-05
11,0.000174838362206819
11,0.000582699331609083
13,0.0380940793845622
13,-0.0050051111962864
13,0.000958847172303234
14,0.0318262979620271
14,-0.00083523118936676
14,0.000145844303192116
14,-0.010486560398822
14,3.27126691552951e-06
14,0.00435171188450064
14,7.81029527174383e-05
14,6.38550479191013e-07
14,-6.08872994645054e-05
14,3.74807758119088e-06
15,0.0310708420834709
16,0.0184707478894263
16,-0.000262305718019314
16,3.41950463586846e-05
16,-1.37949348080406e-05
16,-1.13872898927687e-06
16,1.73248403184117e-06
16,1.06908554340405e-06
16,-3.70783795788991e-08
16,-9.39626804063869e-09
16,2.03497643200912e-09
16,-0.000949015760402265
16,7.21149672393378e-06
16,-7.31665373969268e-07
16,-1.04849104548756e-07
16,5.42815822522613e-05
17,0.0213952245852817
17,-7.52686978216004e-05
17,5.76182155638243e-06
17,0.000289390153117636
17,-4.69734714977939e-08
17,9.95998211426479e-06
17,-0.00519385013735969
17,3.78507670891925e-07
17,-0.000171524119048085
17,0.0031269514913734
17,7.93873192179323e-06
17,-3.57521224384135e-08
17,7.82277859660298e-08
17,-8.15524770473595e-08
17,2.00510011586434e-07
17,6.97887280156807e-10
17,-1.00346432214888e-09
17,5.4726880006508e-09
17,-9.70501839285678e-08
17,-9.19040892185872e-10
17,5.66360794656458e-11
17,-0.000717648245824757
17,2.61093930427928e-06
17,4.08844259195235e-07
17,-2.32401708735008e-05
17,-6.49695160954974e-07
17,7.27481350957351e-09
17,4.66917813885757e-05
18,0.000992687790329376
18,-1.18987415438056e-05
18,9.10464664943967e-07
18,-5.38161788879966e-06
18,1.55670783459709e-08
18,5.66100862366239e-07
18,-9.54266904126535e-07
18,2.02727834780777e-08
18,1.12705758548739e-08
18,4.28641683107207e-08
18,5.29081399914408e-07
18,2.11016485103705e-08
18,-1.67233642120463e-07
18,1.17915872642569e-08
18,1.15971245340958e-07
18,-3.2827396622496e-05
18,-9.04790309787106e-08
18,1.23228554918474e-07
18,7.61083781270871e-08
18,3.37905727287596e-08
18,1.11341643809982e-05
18,-4.05917129491273e-07
18,4.31107702347994e-09
18,-1.33786584890003e-09
18,-4.44845805044707e-10
18,1.32146354830717e-10
18,-3.29248486378192e-08
18,4.30758354299266e-10
19,0.421490678094856
19,-6.80864596530432e-05
19,8.17300618303198e-07
19,0.000148478285678012
19,7.70927983528069e-08
19,4.37193686649864e-06
19,-0.00294220464360317
19,-1.9142701693247e-06
19,-7.23431695199075e-05
19,0.00129759788319761
19,1.68790604678024e-05
19,-2.05524614584497e-08
19,9.85350657493694e-08
19,-2.05040085135472e-06
19,6.87924889397679e-08
19,3.22864531422646e-05
19,-8.60368266024654e-09
19,1.67418241658398e-07
19,-5.84086172668881e-06
19,3.89466259556518e-08
19,1.66667747236438e-07
19,-0.0501528220518462
19,8.23873955132371e-06
19,-3.0128230018751e-06
19,8.16339193603497e-05
19,-1.74833637260516e-06
19,-2.67107238391719e-06
19,0.00603838135267958
19,0.00150415922301929
19,-2.47724993580562e-07
19,8.94711786479192e-08
19,-2.43858308158398e-06
19,5.38430877864975e-08
19,8.20136387719333e-08
19,-0.000181333733735509
19,5.45116162780698e-06
19,6.65779840757584e-06
19,-5.68059446068864e-09
19,1.83367337975712e-09
19,-5.75063552514292e-08
19,1.14082399620062e-09
19,2.15158120074579e-09
19,-1.04848068772844e-06
19,3.32503478784343e-08
19,9.65525522668489e-09
20,0.0342522645622746
20,-0.000160318604116475
20,9.99745013862049e-06
20,0.000335624313634285
20,5.48268117481795e-07
20,1.34745359864404e-05
20,-0.0111764431846839
20,2.27754719282674e-05
20,-0.000213359910367912
20,0.00550521772353596
20,-0.000175939381068999
20,1.93264177528362e-06
20,6.89498552728823e-06
20,1.63914928382819e-05
20,1.67069822528416e-05
20,0.000315589550071591
20,-2.22167858934868e-06
20,-1.2891479362856e-06
20,2.17000397793217e-05
20,-1.75488673925991e-06
20,0.000690983936710337
20,-2.58112799874692e-07
20,1.01542021777398e-08
20,3.01001028091916e-10
20,6.76496055990214e-08
20,-2.16708890907674e-08
20,2.13855079809052e-08
20,2.41977493264106e-10
20,-0.000843119801504872
20,2.08948121422502e-06
20,1.86549409030638e-08
20,-1.36523751379498e-05
20,7.98084120484986e-07
20,-7.29492337322455e-05
20,-1.51416557209588e-08
20,0.000131149907279168
20,0.000131511402360662
20,1.8793962031811e-07
20,-1.77411184908261e-07
20,-4.69748798335467e-06
20,1.85237740876519e-07
20,-7.89288483064352e-06
20,1.05607687019783e-10
20,4.36055231449324e-06
20,7.78041200545132e-06
20,7.47068481900804e-05
20,-7.24318259186331e-07
20,-2.26066306426022e-06
20,-1.32067171233467e-05
20,-5.58403499887499e-06
20,1.95518981875318e-07
20,5.12852058737196e-09
20,1.78301451970634e-07
20,2.8527946425069e-08
20,1.94179356607976e-06
21,0.144426403139215
21,-0.000334057528201752
21,1.55346362806023e-05
21,0.000267924613073153
21,-9.3096606024549e-08
21,5.20521165085454e-06
21,-0.00737469489652731
21,8.82124334305336e-07
21,-0.000123979087166727
21,0.00334044722440936
21,-4.25206348794726e-05
21,2.49387830555097e-08
21,2.32548799842976e-07
21,-1.98205946277081e-06
21,4.98260179184379e-07
21,-8.59961287931393e-07
21,-2.61136196542731e-08
21,1.7054941889296e-07
21,-1.2729016956319e-05
21,2.39346595308065e-07
21,8.50949939318401e-07
21,-0.00132412007148487
21,2.54334464507161e-06
21,-2.02115117045214e-07
21,3.10436433596258e-06
21,3.13665685525811e-07
21,2.23428415390861e-07
21,1.36855068218295e-05
22,0.0798481525741152
22,4.2017269970438e-05
22,7.06436101741154e-05
22,0.00168282664444819
22,7.00328712588764e-06
22,4.6960299902967e-05
22,-0.0365203251303926
22,-0.00017649852816555
22,-0.000921811306061574
22,0.0194877670437646
22,-3.37657472740495e-05
22,-3.63976948144296e-07
22,1.07852551190144e-06
22,-2.56398592408031e-06
22,2.16878074665895e-06
22,-0.000199560759718137
22,-2.09529215066293e-06
22,-2.45847735681217e-07
22,-8.81072422298512e-06
22,-3.51578709835592e-07
22,6.62236281153046e-06
23,0.0054232296027546
23,-0.000618427466365254
23,9.9321879889302e-05
