"speciesID","Estimate"
1,0.020496638596981
1,1.06677276414944e-05
1,8.09941601653721e-06
1,0.000528993494995199
1,-1.47836639343481e-07
1,2.36698815342928e-05
1,-0.00822263803540904
1,-1.21994650057669e-05
1,-0.00034110899352269
1,0.00528031399585348
1,-1.63447783064623e-06
1,-4.74214330482782e-07
1,4.04176877802628e-07
1,3.09967948621115e-06
1,4.61347590149348e-07
1,-0.00096469464966259
1,-2.29549648066261e-06
1,2.65384921566995e-06
1,-0.000100031786934185
1,-2.6289805225044e-06
1,0.000184870622690544
2,0.101408951903594
3,0.00555369044526627
3,-0.00027484491305913
3,5.21325792090047e-05
3,-3.78396695218258e-05
3,4.21732314818278e-07
3,1.74914182747265e-06
3,-5.9514561816638e-05
3,5.53441097354098e-07
3,-3.13250615909431e-07
3,2.67454625474762e-06
3,-2.01465091218275e-06
3,-5.48580215001691e-08
3,1.8033699664414e-08
3,-1.91138379805656e-08
3,3.70079242642559e-09
4,0.00648509136552365
4,-0.000145179471293703
4,7.18487471434721e-06
5,0.0272440232803051
5,7.51252159230412e-05
5,4.30100346529224e-06
5,4.71327350444049e-05
5,-1.02738847810669e-08
5,1.2384625145792e-06
5,-0.00128338910544503
5,-1.17699011637446e-07
5,-2.54910985505349e-05
5,0.000613655450242828
5,-1.64976866236929e-06
5,-2.31304278826546e-08
5,1.62194030429579e-07
5,1.42721289153594e-07
5,2.9196657950013e-07
5,-0.00101065412147293
5,-1.89494938444772e-06
5,-6.15852065594627e-08
5,6.33985923905913e-06
5,-6.94943702226154e-07
5,0.000154116595122376
5,-0.000154169511548931
5,-1.34185898919869e-07
5,-4.9903629238695e-07
5,-6.65500198178105e-06
5,-1.1870109638079e-06
5,-4.99881884627895e-06
5,0.000104779724419242
5,-0.000146265141049935
5,-6.33776367823857e-07
5,-1.01553945025405e-08
5,-1.71642720729749e-07
5,-2.78239675140856e-08
5,5.17938917941848e-07
5,1.47741910634005e-06
5,1.17462834771449e-06
5,2.84707003019494e-07
5,1.16212910521249e-09
5,2.21316434791858e-11
5,3.87087905792095e-10
5,6.15280411742655e-11
5,-9.53108953511692e-10
5,-2.36424349242951e-09
5,-2.30981603743185e-09
5,4.57979284475639e-12
6,0.132444037007132
6,0.000150192883574637
6,9.01324529664839e-05
6,0.000664878734440946
6,2.3885513586246e-06
6,1.20567397204181e-05
6,-0.0175759308055307
6,-6.05883038862679e-05
6,-0.000297096715641087
6,0.00816162685815944
6,-0.000236698960653337
6,-2.85186410257742e-06
6,-3.76543386144395e-07
6,-3.66188967700435e-06
6,5.1514515651414e-06
6,0.00248312081962645
6,3.16693968392743e-05
6,8.1738025305997e-06
6,-0.000152993547942662
6,-1.39784110604739e-05
6,0.00167751029168348
6,0.0115107466792434
6,5.14232051452422e-05
6,7.83086841910828e-06
6,-4.81698400069712e-05
6,-1.5962037309357e-05
6,0.000343728703819472
6,0.00152407670728337
6,0.00035423185071383
6,1.52220291905955e-06
6,2.21742183466866e-07
6,-9.467596184587e-07
6,-4.24248569513398e-07
6,1.18440578821473e-05
6,4.84821951350692e-05
6,1.57344529800494e-06
7,0.0963614316339386
7,0.00033134352648889
7,1.81428342610054e-05
7,0.000318106928860964
7,4.70401103127472e-07
7,1.14279908048133e-05
7,-0.00565628449001291
7,-8.63387923642949e-06
7,-0.000190240014223778
7,0.00336413243183225
7,-0.000111477619103479
7,-9.99986484669673e-07
7,3.07543596329363e-07
7,-6.69343487463133e-06
7,8.3924405017091e-06
7,2.11888988489825e-06
7,1.09739322572093e-08
7,-4.73167593750254e-09
7,9.00887932810284e-08
7,-1.49207599221805e-07
7,2.92170646435936e-09
7,-0.000635391216450835
7,-2.9316610621529e-06
7,4.33933042664109e-08
7,-1.67885261490193e-06
7,2.14134071297764e-07
7,-5.27092990100959e-09
7,4.82550235331115e-06
7,1.14646906398808e-06
7,5.22532025728854e-09
7,-7.44071144046863e-11
7,3.01334090736611e-09
7,-3.79200400886636e-10
7,9.10810643929494e-12
7,-8.76944545367605e-09
7,1.60689678919142e-11
8,0.0778597922308876
8,-0.00147203359989985
8,7.59126136986744e-05
8,-0.00819283680022979
8,2.5043514066501e-05
8,0.00208368450202505
8,-0.000285910814881508
8,5.58755224780494e-08
8,5.23232176701875e-05
8,4.80427182598727e-06
8,-0.000157073230465175
8,3.87943465718407e-06
8,3.79524947908116e-06
8,1.83310964062094e-07
8,4.76086693766799e-07
9,0.0374885984605601
9,-0.000164451714550441
9,3.62455756910259e-05
9,0.000606057817098357
9,4.99323008351724e-07
9,1.39356763845347e-05
9,-0.0147323358985113
9,-1.08402171147011e-05
9,-0.000305710791804351
9,0.00718322154127332
9,-7.9134663604479e-05
9,2.56346708680324e-07
9,-6.58350820196455e-07
9,1.07397750796452e-05
9,2.64887807341066e-06
9,-1.3744457885247e-06
9,-7.18749737750773e-08
9,1.95682717004359e-08
9,-2.07938877949866e-07
9,-3.91101028076768e-08
9,4.68775298960105e-09
9,0.000136563168599408
9,2.77914583822683e-05
9,7.45207615426863e-06
9,-0.000153454346767915
9,-1.03646564828304e-05
9,1.5236894581998e-07
9,0.00084283663070334
9,-6.45630307526942e-05
9,5.2265173372829e-07
9,-1.80352276672564e-08
9,5.27104509253747e-08
9,2.77054251875303e-07
9,9.70538342285202e-09
9,1.7707784901477e-06
9,1.00641870615549e-06
10,0.014378329069824
10,-0.000365815730555405
10,4.90710167777883e-05
10,-0.00285800625750518
10,7.70267354285913e-06
10,0.00109455992706631
10,-0.00011229142596682
10,2.57997997662806e-06
10,-1.85186704340556e-05
10,5.69693637514902e-06
10,0.000741462017817279
10,-9.89418524159081e-05
10,6.80105237695248e-06
10,-1.01782357648516e-05
10,0.00124662783406159
12,0.0418836741883428
12,-0.0135270097141648
12,0.00474104766798515
11,0.781889201171331
11,-0.000554514851861025
11,0.000137580850322143
11,-0.0174792699093047
11,3.47348463721871e-05
11,0.00351380222792874
11,-0.0288840861380532
11,-9.48863121048328e-06
11,0.000296333248515687
11,0.0011194844169189
13,0.0346824283273894
13,-0.00406586387617846
13,0.000771088267532702
14,0.0231774154712518
14,-0.000761104550787812
14,0.000154922902545935
14,-0.00507037366765474
14,2.08799299763315e-05
14,0.00209430332055867
14,-0.000137938043086145
14,-1.02614608802374e-05
14,-3.73151509584707e-05
14,1.59442361398459e-05
15,0.0731947187118467
16,0.0350536037830437
16,-0.000353961135062027
16,4.34941757615838e-05
16,-1.67966546891317e-05
16,-2.25307536331961e-07
16,3.25640363430717e-06
16,1.44981602807901e-06
16,-6.85749168373301e-08
16,-2.94522359262322e-08
16,4.42715908948299e-09
16,-0.00183689521403802
16,9.3099882579966e-06
16,-2.19116589675599e-06
16,-1.64556044229489e-07
16,0.000106319828071001
17,0.0542268946332338
17,-0.000159528484711141
17,8.60746933817594e-06
17,0.00023886329481729
17,8.89663814301033e-08
17,8.2965347430741e-06
17,-0.00555834163316089
17,-5.42684198919441e-06
17,-0.000145568495809328
17,0.00316907981097848
17,3.76326115780869e-05
17,-3.32365916270435e-07
17,2.67633944159243e-07
17,-9.14438585710445e-06
17,7.32096294551415e-07
17,8.31806066722082e-05
17,-2.40600087242857e-07
17,4.27178920462163e-07
17,-3.01857566653768e-05
17,8.23340700337895e-07
17,1.68590632639034e-06
17,-7.69155437707932e-07
17,4.44680663951236e-09
17,8.36615167858431e-10
17,1.34876440007742e-07
17,-9.85060841183466e-09
17,-1.54792178480462e-08
17,2.75498305362772e-10
17,-0.00257636016082082
17,7.62507837742924e-06
17,6.26067913649955e-07
17,-2.37919888461968e-05
17,-1.40712649245914e-06
17,-9.97839789893263e-07
17,2.14981292912659e-08
17,0.000157689982446866
18,0.00970473076881044
18,-4.62898312257963e-05
18,1.51470478639752e-06
18,0.00015135527030057
18,4.65391978114636e-08
18,6.53346580633477e-06
18,-0.00255186960285153
18,-1.60595901058488e-06
18,-9.49610682161746e-05
18,0.00155252342528628
18,1.00536535991518e-06
18,9.51704632566273e-08
18,1.27112699852041e-07
18,-1.52242679200668e-06
18,1.11845035022974e-07
18,1.01056897742169e-05
18,1.17426186703998e-07
18,1.44044065182954e-07
18,-5.94437649109034e-06
18,8.74907101229354e-08
18,2.04259084622686e-07
18,-0.000166576426707127
18,1.16565308737812e-06
18,1.51884091902222e-07
18,4.77634498921365e-06
18,6.83441105129151e-07
18,5.18936158591061e-07
18,2.8244690847975e-05
18,-2.51184442307237e-06
18,2.03372204655836e-08
18,-4.18759382963971e-10
18,-7.32414259848049e-08
18,-4.33570165990347e-09
18,-2.46617413177779e-09
18,-4.55988723224468e-08
18,2.00084464361683e-09
19,2.07721588383948
19,-5.85432261020969e-05
19,2.20036982501972e-06
19,0.000152723052544706
19,2.30691553807663e-08
19,4.29573014125346e-06
19,-0.00237775998484861
19,-2.39682808197759e-06
19,-6.5727960317897e-05
19,0.00128185492574338
19,6.66980251031633e-05
19,-2.5526606678505e-07
19,1.3669011165915e-07
19,-2.68825245936146e-06
19,2.39418328530257e-07
19,6.728422122969e-05
19,-2.11999372558212e-07
19,9.30101168200967e-08
19,-9.11851782658118e-06
19,2.28375805679724e-07
19,4.58714951285473e-07
19,-0.249497557126899
19,7.31639303360128e-06
19,-5.24952494610221e-06
19,1.52058051876086e-05
19,-7.96343754273292e-06
19,-6.38935291191561e-06
19,0.0300956669196297
19,0.00747342376298842
19,-2.10336620091535e-07
19,1.49200113934003e-07
19,-5.31502581078556e-07
19,2.45397156618637e-07
19,2.04040058632575e-07
19,-0.000903075011926933
19,2.71414699198256e-05
19,1.98348890949915e-05
19,-4.26816848219916e-08
19,-1.51466555887525e-09
19,-9.80608347727858e-08
19,-1.49053455724953e-09
19,1.69689280454333e-09
19,-3.02410768713708e-06
19,9.82293356996745e-08
19,2.16421569256163e-08
20,0.0832147532929034
20,-0.00028849738444242
20,2.52438738137749e-05
20,0.000294722302586099
20,9.54106309623222e-08
20,1.2579443962744e-05
20,-0.0165411520008029
20,6.94831106304993e-05
20,-0.00019512027697582
20,0.00752206541436397
20,-0.000802067546625695
20,5.34280143498314e-06
20,5.11252200714641e-06
20,0.000209676608125194
20,2.71680856709604e-05
20,0.000725757569603139
20,-9.55221165193414e-06
20,-3.9415996751888e-06
20,0.000196284283440113
20,3.798403285754e-06
20,0.00133527917094696
20,2.61323652725067e-06
20,5.57569455697565e-08
20,1.31628467698693e-08
20,-5.08652824501048e-07
20,-7.88289743073709e-08
20,-8.9636467612583e-08
20,1.9626744108461e-09
20,-0.00316908993127524
20,5.8506632390989e-06
20,-1.12768580238544e-06
20,1.52148215021663e-05
20,1.34762862847139e-05
20,-0.000217206913726804
20,-1.38396394619521e-07
20,0.000415302220455224
20,0.000894160690431977
20,8.50187840527397e-06
20,-4.2769069190787e-07
20,5.40941029744396e-06
20,-1.13721851521424e-06
20,-2.73280764916795e-05
20,5.47988611329225e-08
20,5.72783085125032e-06
20,5.25759878682451e-05
20,0.000258242003653073
20,-1.85839199290157e-06
20,-1.77096683683569e-06
20,-8.56929117869957e-05
20,-9.15643837907885e-06
20,-3.08908115975176e-06
20,1.08583766570048e-08
20,-4.93576289617304e-09
20,2.98607589023837e-09
20,3.43377241606127e-06
21,0.491207867069931
21,-0.00191185250475227
21,3.61504300443143e-05
21,0.000231354779159911
21,1.49036604170104e-07
21,5.39692622767074e-06
21,-0.0079027824886034
21,-6.90356357078332e-06
21,-0.000122145606114839
21,0.00349261712216361
21,-3.15678780703132e-05
21,-7.65574720202862e-07
21,4.74212147727027e-07
21,-3.88697040870483e-06
21,1.55175628595571e-06
21,3.44047021328786e-05
21,-7.06500757118722e-07
21,2.32921486283308e-07
21,-1.96380620320284e-05
21,1.29658197684955e-06
21,2.05109308997251e-06
21,-0.00486244687039986
21,1.83166057341108e-05
21,-2.67995613769459e-08
21,4.94170308951142e-06
21,-5.52765450376027e-08
21,-1.94267412103904e-07
21,5.00562960717397e-05
22,0.0985401853604929
22,0.00021857667288092
22,0.000129281784098565
22,0.00116430508437085
22,2.78830840639249e-06
22,3.36702687572013e-05
22,-0.0327211223569005
22,-0.000211696036875552
22,-0.000644249087392105
22,0.0158617102413863
22,-0.000261363669309734
22,-5.11135068585644e-06
22,1.0547044577588e-06
22,7.08151498372057e-05
22,4.134479095429e-06
22,-0.000640285932339394
22,-9.14242098184222e-06
22,-2.08767011339578e-07
22,-1.43152416278156e-06
22,6.82075235194149e-08
22,1.90099676313688e-05
23,0.0129748960134185
23,-0.00164678042569723
23,0.000263201758330829
23,-7.34543208087339e-05
23,1.6149037771383e-06
23,3.99603826770087e-06
24,4.47787949629302
24,0.000569799612716716
24,9.61748679129609e-06
24,8.4327085242432e-05
24,-2.92198356789335e-07
24,3.23333889691015e-07
24,-0.00103328277472266
24,4.56637131151486e-06
24,1.72258412832113e-07
24,0.00145015571262769
24,9.52850920426346e-05
24,3.77924666770267e-08
24,6.75141078178679e-08
24,-1.07769367692144e-06
24,3.83442570897626e-06
24,0.00128826566167891
24,-1.10286869594424e-05
24,6.92777165607638e-06
24,2.2864753426184e-05
24,-6.77738399548703e-05
24,0.00152807339808642
24,-0.372298385378158
24,-5.16785844101142e-05
24,-9.42758781422468e-06
24,7.86657341543795e-05
24,2.62726458214072e-06
24,-0.000389905548369458
24,0.0310576849439774
24,0.00770930393011094
24,1.16717945833623e-06
24,2.04956525099151e-07
24,-1.57893155828896e-06
24,-6.4188196460405e-08
24,8.56618558155731e-06
24,-0.000643896421652835
24,1.33636987039168e-05
24,-1.80155972467852e-06
24,-1.4336106784184e-07
24,1.11953795000947e-09
24,-2.10922938915747e-07
24,-1.7145118395638e-08
24,3.07409628601697e-07
24,-6.24123622415741e-07
24,8.05687430048195e-09
24,7.0932996425779e-08
25,0.00612506740462976
26,0.00694627219750726
26,-0.000706415536290263
26,0.000127605341562015
26,-8.76274948130726e-05
26,5.88064559252242e-07
26,5.00785761296523e-06
27,0.0234124259517855
27,-0.000238908557179597
27,2.07093434765688e-05
27,-0.00444985943418529
27,1.64711935831796e-05
27,0.00142703357158775
27,-0.000118779086530406
27,4.64220001152092e-07
27,3.63715732548382e-05
27,1.69026016049605e-06
27,0.000468499996277898
27,-3.82353637266935e-05
27,-7.48401946346853e-05
27,-2.25935766998714e-06
27,0.000886693183810053
27,-0.000700624869041985
27,7.21855293817876e-06
27,-0.000132441094569731
27,-3.98277912951309e-06
27,3.03106440423335e-06
27,0.000161370366753505
28,0.0813324685224319
28,-0.00131833261848859
28,0.00012040277878006
28,-0.0191154332773438
28,0.000165814425312787
28,0.00479614139128477
28,-0.000475650559014797
28,5.5611527855751e-06
28,0.000103373789958168
28,5.43953960707027e-06
29,0.0160326228583436
30,0.00398194344030251
30,-0.000574017240526549
30,9.97996661494872e-05
30,-8.45222498106698e-06
30,-1.08180264654129e-08
30,3.63310027807447e-07
31,0.0036653005146895
31,-0.00039389730809019
31,7.58983104641877e-05
31,-5.63728518022061e-05
31,3.69178489188443e-08
31,3.69740740545393e-06
32,0.00494940856876702
32,-0.000641508783921316
32,0.000121083250488372
32,-2.40195408488477e-05
32,-1.79166515817792e-06
32,1.95789867583248e-06
33,0.518148849177584
33,-0.00599641093948751
33,0.000992474985843568
33,0.0138529405898353
33,-8.78784636132862e-06
33,0.000452419462175791
33,-0.263000482516818
33,0.000413310652872697
33,-0.00782250266834652
33,0.143654172447689
